KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
349261|charlesthomas_michigan|charlesthomas_michigan_2019|5|2|1|0
349262|zachcarpenter_michigan|zachcarpenter_michigan_2019|5|2|1|0
349263|jackstewart_michigan|jackstewart_michigan_2019|5|2|1|0
349264|mikesainristil_michigan|mikesainristil_michigan_2019|5|2|1|0
349265|gabenewburg_michigan|gabenewburg_michigan_2019|5|2|1|0
349266|joeyvelazquez_michigan|joeyvelazquez_michigan_2019|5|2|1|0
349267|raekwonmcmillan_ohiostate|raekwonmcmillan_ohiostate_2014|5|2|1|0
349268|damonwebb_ohiostate|damonwebb_ohiostate_2014|5|2|1|0
349269|dantebooker_ohiostate|dantebooker_ohiostate_2014|5|2|1|0
349270|marshonlattimore_ohiostate|marshonlattimore_ohiostate_2014|5|2|1|0
349271|curtissamuel_ohiostate|curtissamuel_ohiostate_2014|5|2|1|0
349272|jamarcojones_ohiostate|jamarcojones_ohiostate_2014|5|2|1|0
349273|ericksmith_ohiostate|ericksmith_ohiostate_2014|5|2|1|0
349274|jalynholmes_ohiostate|jalynholmes_ohiostate_2014|5|2|1|0
349275|johnniedixon_ohiostate|johnniedixon_ohiostate_2014|5|2|1|0
349276|demetriusknox_ohiostate|demetriusknox_ohiostate_2014|5|2|1|0
349277|parriscampbell_ohiostate|parriscampbell_ohiostate_2014|5|2|1|0
349278|kyleberger_ohiostate|kyleberger_ohiostate_2014|5|2|1|0
349279|samhubbard_ohiostate|samhubbard_ohiostate_2014|5|2|1|0
349280|noahbrown_ohiostate|noahbrown_ohiostate_2014|5|2|1|0
349281|terrymclaurin_ohiostate|terrymclaurin_ohiostate_2014|5|2|1|0
349282|kyletrout_ohiostate|kyletrout_ohiostate_2014|5|2|1|0
349283|malikhooker_ohiostate|malikhooker_ohiostate_2014|5|2|1|0
349284|marcelysjones_ohiostate|marcelysjones_ohiostate_2014|5|2|1|0
349285|dylanthompson_ohiostate|dylanthompson_ohiostate_2014|5|2|1|0
349286|bradytaylor_ohiostate|bradytaylor_ohiostate_2014|5|2|1|0
349287|stephencollier_ohiostate|stephencollier_ohiostate_2014|5|2|1|0
349288|dariusslade_ohiostate|dariusslade_ohiostate_2014|5|2|1|0
349289|seannuernberger_ohiostate|seannuernberger_ohiostate_2014|5|2|1|0
349290|ljscott_michiganstate|ljscott_michiganstate_2015|5|2|1|0
349291|raequanwilliams_michiganstate|raequanwilliams_michiganstate_2015|5|2|1|0
349292|daviddowell_michiganstate|daviddowell_michiganstate_2015|5|2|1|0
349293|joshbutler_michiganstate|joshbutler_michiganstate_2015|5|2|1|0
349294|andrewdowell_michiganstate|andrewdowell_michiganstate_2015|5|2|1|0
349295|tyriqthompson_michiganstate|tyriqthompson_michiganstate_2015|5|2|1|0
349296|brianlewerke_michiganstate|brianlewerke_michiganstate_2015|5|2|1|0
349297|tysonsmith_michiganstate|tysonsmith_michiganstate_2015|5|2|1|0
349298|noahlistermann_michiganstate|noahlistermann_michiganstate_2015|5|2|1|0
349299|tylerhigby_michiganstate|tylerhigby_michiganstate_2015|5|2|1|0
349300|drakemartinez_michiganstate|drakemartinez_michiganstate_2015|5|2|1|0
